,user_ids
27265,L-2372-2015
27266,O-4051-2018
27267,I-7639-2014
27268,H-6279-2011
27269,E-1663-2015
27270,M-1598-2013
27271,U-4493-2017
27272,B-6350-2009
27273,A-8031-2010
27274,E-9812-2013
27275,D-4295-2009
27276,K-4110-2014
27277,G-8347-2015
27278,I-7447-2017
27279,H-7118-2014
27280,C-2582-2016
27281,F-1689-2018
27282,A-6356-2015
27283,I-3064-2013
27284,I-3046-2016
27285,Q-6209-2017
27286,A-8610-2008
27287,D-1618-2018
27288,C-3984-2014
27289,A-1684-2012
27290,J-3659-2016
27291,E-1337-2014
27292,I-4108-2012
27293,B-7626-2011
27294,A-8080-2009
27295,B-2855-2011
27296,M-9621-2014
27297,H-5446-2015
27298,E-3704-2010
27299,G-3455-2016
27300,M-1503-2017
27301,E-4878-2011
27302,N-5339-2014
27303,D-1744-2015
27304,L-3172-2016
27305,E-1934-2015
27306,A-9072-2008
27307,M-5878-2018
27308,C-7299-2012
27309,B-6636-2011
27310,E-2113-2016
27311,I-8417-2014
27312,A-8156-2015
27313,F-2428-2015
27314,Q-7026-2016
27315,E-4116-2017
27316,D-8030-2012
27317,C-5814-2009
27318,C-8660-2013
27319,C-7452-2014
27320,D-2092-2013
27321,I-4458-2016
27322,C-7089-2013
27323,J-6446-2012
27324,F-6136-2012
27325,H-5503-2011
27326,F-7316-2011
27327,O-7974-2017
27328,C-2945-2011
27329,G-5380-2014
27330,E-1626-2013
27331,D-2580-2018
27332,C-5755-2008
27333,N-6953-2013
27334,A-3390-2009
27335,F-7125-2010
27336,A-6088-2015
27337,A-6011-2010
27338,C-9337-2013
27339,I-7197-2012
27340,B-1733-2018
27341,J-9096-2012
27342,A-1060-2007
27343,L-7372-2016
27344,H-5453-2017
27345,C-8666-2011
27346,K-1474-2015
27347,K-6172-2017
27348,E-8032-2012
27349,M-3159-2014
27350,Q-6931-2017
27351,E-4811-2011
27352,B-4435-2014
27353,F-5587-2010
27354,M-4512-2018
27355,D-9662-2017
27356,H-5161-2012
27357,K-6115-2014
27358,R-1675-2017
27359,F-2873-2010
27360,I-4423-2013
27361,D-6976-2015
27362,H-3210-2016
27363,I-3647-2015
27364,F-4744-2012
27365,E-4297-2013
27366,A-4709-2012
27367,G-4015-2013
27368,K-6771-2015
27369,P-2079-2016
27370,A-3893-2008
27371,S-4209-2016
27372,D-5308-2012
27373,G-7068-2016
27374,D-9432-2013
27375,J-5041-2014
27376,K-3132-2014
27377,A-5692-2018
27378,D-1566-2010
27379,D-5924-2015
27380,P-6623-2014
27381,K-1011-2015
27382,I-4441-2012
27383,D-9975-2017
27384,A-8161-2008
27385,J-5094-2016
27386,A-6854-2009
27387,L-3498-2014
27388,F-3618-2016
27389,G-9557-2012
27390,B-9214-2008
27391,C-8330-2014
27392,N-9544-2014
27393,I-3632-2017
27394,A-1128-2016
27395,F-7398-2012
27396,A-2450-2009
27397,A-9624-2008
27398,D-2223-2010
27399,E-9088-2014
27400,Q-8205-2017
27401,I-7689-2012
27402,B-8164-2015
27403,P-2822-2018
27404,B-5419-2015
27405,M-6877-2016
27406,J-8934-2016
27407,G-4512-2014
27408,C-3756-2011
27409,G-8646-2013
27410,O-6107-2016
27411,I-2077-2012
27412,T-5019-2017
27413,F-9481-2010
27414,D-7959-2015
27415,G-8316-2011
27416,B-5625-2012
27417,C-8350-2011
27418,C-4048-2011
27419,D-4550-2014
27420,M-4753-2016
27421,G-8485-2012
27422,F-3018-2010
27423,C-3179-2014
27424,E-1992-2011
27425,D-5267-2013
27426,F-6302-2013
27427,N-3318-2016
27428,B-5335-2018
27429,J-5797-2014
27430,C-5891-2016
27431,M-1407-2018
27432,Q-3449-2017
27433,A-3319-2012
27434,B-8754-2016
27435,K-2009-2015
27436,A-5186-2015
27437,A-8480-2009
27438,K-2312-2012
27439,C-4008-2018
27440,P-2574-2016
27441,O-8692-2016
27442,F-6838-2013
27443,O-5977-2015
27444,H-9972-2014
27445,E-4988-2013
27446,H-6442-2014
27447,M-9409-2017
27448,B-9567-2012
27449,E-9587-2017
27450,N-2679-2018
27451,E-2208-2017
27452,B-4960-2012
27453,G-9969-2014
27454,B-5832-2015
27455,B-6527-2008
27456,J-9100-2015
27457,J-2992-2015
27458,I-9235-2017
27459,C-3082-2013
27460,P-3158-2015
27461,C-7759-2009
27462,C-4031-2014
27463,E-9180-2018
27464,A-1355-2011
27465,D-2018-2010
27466,F-3688-2014
27467,D-3253-2017
27468,G-3345-2016
27469,L-4684-2013
27470,F-1453-2011
27471,C-7275-2018
27472,B-9211-2008
27473,D-5216-2012
27474,B-3577-2014
27475,N-9373-2015
27476,D-8149-2016
27477,C-5481-2012
27478,K-1942-2013
27479,K-6468-2013
27480,A-9465-2009
27481,L-7974-2018
27482,H-6713-2013
27483,B-2143-2008
27484,F-1700-2013
27485,D-3488-2018
27486,A-1288-2007
27487,E-9770-2010
27488,P-8256-2016
27489,D-2355-2011
27490,D-8490-2017
27491,L-1528-2013
27492,C-8589-2013
27493,C-4023-2013
27494,M-3631-2016
27495,A-6496-2012
27496,R-6817-2017
27497,G-4878-2012
27498,G-3075-2010
27499,M-6851-2016
27500,A-2050-2015
27501,C-6113-2008
27502,L-3252-2013
27503,F-6659-2013
27504,A-8840-2008
27505,B-2306-2017
27506,D-2479-2009
27507,B-2715-2016
27508,O-6605-2014
27509,C-4733-2014
27510,M-6301-2016
27511,C-1957-2012
27512,G-8632-2016
27513,H-9306-2015
27514,D-2042-2013
27515,S-3630-2016
27516,A-9777-2014
27517,E-9773-2010
27518,Q-4696-2017
27519,D-4892-2016
27520,P-1873-2015
27521,M-2411-2016
27522,Q-1243-2016
27523,C-1887-2016
27524,E-6923-2014
27525,C-2065-2015
27526,A-1631-2014
27527,O-4398-2018
27528,B-7254-2012
27529,E-1003-2015
27530,M-9922-2015
27531,D-2300-2010
27532,J-6962-2016
27533,C-5738-2011
27534,A-8052-2009
27535,E-1496-2015
27536,R-7696-2017
27537,A-3460-2016
27538,O-2665-2015
27539,B-3172-2013
27540,E-9354-2015
27541,B-3699-2012
27542,M-3081-2014
27543,O-9251-2016
27544,D-3634-2011
27545,B-8145-2017
27546,E-3834-2014
27547,G-5724-2010
27548,D-2098-2009
27549,J-5163-2014
27550,D-9912-2013
27551,E-5956-2011
27552,N-9305-2013
27553,C-3514-2016
27554,G-7388-2016
27555,D-3043-2014
27556,B-7077-2009
27557,H-3348-2011
27558,D-5630-2018
27559,K-4461-2012
27560,K-9415-2015
27561,E-5037-2010
27562,B-2856-2011
27563,A-3729-2010
27564,B-5800-2013
27565,A-2779-2009
27566,A-9862-2009
27567,O-7546-2015
27568,J-6553-2014
27569,N-9643-2017
27570,A-9448-2008
27571,G-4461-2015
27572,C-9148-2011
27573,I-2867-2017
27574,C-9324-2013
27575,N-7354-2016
27576,E-3323-2010
27577,H-9510-2013
27578,B-1558-2010
27579,H-2876-2015
27580,D-9553-2013
27581,A-3199-2008
27582,A-2357-2008
27583,R-1455-2017
27584,D-4430-2014
27585,K-1105-2013
27586,K-6280-2015
27587,G-4223-2011
27588,B-7145-2009
27589,P-4172-2015
27590,H-8845-2013
27591,B-4201-2008
27592,N-3471-2013
27593,A-9612-2009
27594,I-5915-2013
27595,B-8787-2012
27596,J-6806-2017
27597,H-6175-2013
27598,K-4079-2016
27599,A-8899-2009
27600,B-7516-2009
27601,C-7858-2015
27602,N-4713-2014
27603,G-9556-2014
27604,A-5836-2011
27605,B-8371-2011
27606,R-2974-2017
27607,J-8946-2016
27608,F-8787-2012
27609,N-2012-2013
27610,K-8683-2012
27611,N-2642-2016
27612,Q-7006-2016
27613,F-1634-2014
27614,F-8542-2012
27615,F-3933-2012
27616,I-9443-2012
27617,H-1248-2011
27618,O-5721-2017
27619,B-8097-2008
27620,G-1149-2010
27621,F-6020-2011
27622,H-2192-2016
27623,A-1065-2013
27624,M-1844-2013
27625,V-8327-2017
27626,I-4840-2015
27627,B-6081-2011
27628,A-1087-2007
27629,R-5054-2016
27630,I-1179-2018
27631,D-2697-2018
27632,B-8617-2008
27633,I-5699-2016
27634,K-1937-2015
27635,F-1837-2013
27636,S-8551-2017
27637,H-9039-2012
27638,C-3204-2016
27639,A-3452-2009
27640,N-9284-2017
27641,A-6732-2009
27642,J-5735-2014
27643,A-5014-2009
27644,J-3205-2015
27645,C-7826-2011
27646,D-8174-2018
27647,C-9169-2017
27648,B-9727-2012
27649,B-6564-2011
27650,P-3037-2015
27651,B-8270-2008
27652,L-6787-2018
27653,C-3794-2016
27654,N-3659-2017
27655,B-6941-2009
27656,C-4585-2016
27657,A-8360-2009
27658,A-9375-2009
27659,S-5348-2017
27660,C-4570-2014
27661,A-7017-2016
27662,M-4410-2015
27663,H-3658-2016
27664,A-9440-2009
27665,A-5801-2009
27666,P-3688-2018
27667,F-9109-2016
27668,O-9265-2017
27669,A-8911-2009
27670,T-7379-2017
27671,A-7140-2010
27672,N-9538-2013
27673,C-1199-2013
27674,G-2534-2015
27675,G-1219-2014
27676,A-9047-2009
27677,A-1156-2007
27678,B-3951-2014
27679,G-7651-2016
27680,L-6221-2013
27681,N-4150-2014
27682,D-4803-2018
27683,K-4088-2012
27684,P-6040-2014
27685,D-1022-2009
27686,E-5164-2013
27687,O-8281-2017
27688,B-1017-2009
27689,H-1402-2012
27690,L-6851-2018
27691,D-9593-2012
27692,C-5319-2011
27693,C-7239-2018
27694,C-1592-2017
27695,C-5110-2012
27696,E-3060-2011
27697,H-9535-2012
27698,M-2302-2016
27699,B-3925-2016
27700,C-6977-2012
27701,F-6833-2013
27702,B-5584-2014
27703,E-7166-2010
27704,C-8550-2009
27705,I-2151-2015
27706,C-5158-2012
27707,B-1567-2015
27708,D-4068-2016
27709,D-7515-2018
27710,E-3062-2011
27711,E-3061-2011
27712,B-7536-2014
27713,E-7170-2012
27714,M-4362-2016
27715,A-3843-2017
27716,B-3470-2014
27717,C-1639-2014
27718,A-3022-2008
27719,G-9478-2012
27720,K-7330-2015
27721,D-1080-2012
27722,L-7557-2015
27723,C-5968-2015
27724,E-5589-2018
27725,R-7190-2016
27726,F-7756-2015
27727,N-8774-2015
27728,E-1672-2017
27729,M-9841-2018
27730,A-3020-2010
27731,A-2746-2008
27732,M-8045-2017
27733,J-8297-2014
27734,M-2120-2014
27735,S-5946-2017
27736,O-6752-2016
27737,B-1323-2013
27738,A-4508-2012
27739,B-9922-2011
27740,I-9859-2014
27741,B-6303-2014
27742,L-9911-2013
27743,A-7321-2009
27744,A-6490-2011
27745,A-2877-2009
27746,I-2890-2017
27747,D-4558-2009
27748,K-6416-2013
27749,A-7853-2016
27750,J-3323-2016
27751,C-2274-2014
27752,A-1392-2008
27753,N-7084-2013
27754,E-3063-2011
27755,H-3031-2012
27756,M-8683-2015
27757,A-1113-2016
27758,G-5430-2012
27759,H-7912-2012
27760,D-3276-2018
27761,N-1835-2014
27762,A-4134-2011
27763,D-2088-2009
27764,D-1733-2011
27765,C-9337-2016
27766,K-4418-2012
27767,A-8638-2018
27768,G-1380-2015
27769,C-4953-2017
27770,A-7027-2013
27771,C-1657-2015
27772,F-4996-2012
27773,K-7803-2015
27774,F-8078-2012
27775,A-3095-2008
27776,F-4338-2014
27777,A-3947-2011
27778,B-8042-2009
27779,G-8224-2012
27780,M-5809-2016
27781,D-1576-2009
27782,C-2334-2018
27783,J-7577-2016
27784,B-1431-2009
27785,J-8667-2014
27786,E-7746-2013
27787,K-7351-2012
27788,G-2630-2010
27789,K-1926-2016
27790,A-2570-2008
27791,F-9434-2013
27792,D-8517-2011
27793,C-2609-2011
27794,N-4491-2013
27795,H-3296-2014
27796,B-6220-2013
27797,A-3333-2010
27798,A-5275-2010
27799,C-8639-2013
27800,C-9772-2015
27801,N-7501-2013
27802,P-1828-2017
27803,C-4780-2016
27804,L-9324-2016
27805,C-2674-2016
27806,C-7242-2016
27807,K-4929-2012
27808,K-2142-2017
27809,C-6343-2013
27810,E-5757-2011
27811,A-2562-2014
27812,N-4383-2013
27813,T-2072-2017
27814,F-6843-2010
27815,J-3633-2012
27816,Q-1049-2015
27817,D-9517-2012
27818,E-1377-2015
27819,E-7521-2010
27820,L-6802-2018
27821,J-2678-2015
27822,C-5647-2014
27823,C-1527-2017
27824,B-1633-2009
27825,B-1774-2008
27826,E-2763-2018
27827,F-4087-2010
27828,A-4222-2010
27829,E-6569-2012
27830,J-6439-2013
27831,B-2036-2009
27832,P-7841-2017
27833,K-8422-2015
27834,I-5193-2013
27835,E-7489-2011
27836,N-9922-2015
27837,C-1216-2009
27838,E-3392-2010
27839,C-2642-2009
27840,B-4330-2008
27841,H-6132-2016
27842,M-2097-2018
27843,I-6601-2012
27844,K-9228-2013
27845,N-1294-2013
27846,N-4429-2016
27847,P-2075-2016
27848,B-3231-2012
27849,E-5724-2010
27850,D-4144-2011
27851,C-2268-2009
27852,A-6889-2016
27853,B-6942-2009
27854,A-7539-2009
27855,A-7099-2012
27856,N-9345-2017
27857,F-7620-2010
27858,K-5083-2012
27859,Q-1922-2016
27860,F-9740-2017
27861,B-7253-2017
27862,A-2358-2008
27863,G-1343-2011
27864,C-8250-2009
27865,C-3987-2018
27866,K-3289-2014
27867,N-2411-2015
27868,G-5561-2012
27869,G-2897-2013
27870,A-1584-2014
27871,F-1825-2017
27872,A-1720-2011
27873,B-7942-2011
27874,I-5625-2012
27875,K-7324-2015
27876,G-3759-2014
27877,D-3633-2012
27878,A-8887-2009
27879,N-8482-2014
27880,K-8393-2015
27881,H-4577-2017
27882,C-2279-2009
27883,A-7900-2009
27884,I-9844-2017
27885,M-6468-2015
27886,I-8160-2012
27887,M-7390-2018
27888,D-6606-2017
27889,C-6139-2011
27890,D-3941-2014
27891,A-9964-2013
27892,E-4449-2014
27893,E-3066-2011
27894,C-8509-2012
27895,Q-1195-2017
27896,M-6837-2017
27897,B-2038-2017
27898,E-2219-2011
27899,G-3577-2012
27900,O-5182-2014
27901,B-5858-2013
27902,I-7198-2015
27903,B-7196-2015
27904,C-7588-2015
27905,A-8517-2008
27906,U-5173-2017
27907,A-9662-2015
27908,C-9520-2012
27909,F-2896-2010
27910,A-6215-2013
27911,C-1293-2011
27912,E-8943-2013
27913,D-2628-2017
27914,A-4608-2013
27915,B-6137-2011
27916,M-9186-2016
27917,C-4413-2012
27918,B-8074-2017
27919,G-9055-2011
27920,I-8703-2016
27921,A-4472-2012
27922,A-4215-2012
27923,T-7124-2017
27924,W-1522-2017
27925,J-9641-2014
27926,O-3250-2015
27927,A-3219-2015
27928,P-7037-2015
27929,J-3971-2015
27930,D-4814-2018
27931,A-5687-2009
27932,I-8927-2012
27933,C-3735-2013
27934,L-6614-2013
27935,E-3067-2011
27936,L-4696-2018
27937,F-7175-2011
27938,M-2576-2017
27939,E-7892-2011
27940,J-6136-2014
27941,C-1348-2008
27942,F-6772-2014
27943,C-9787-2011
27944,K-5133-2013
27945,B-1248-2008
27946,M-5279-2016
27947,C-3677-2015
27948,E-4467-2018
27949,B-3577-2009
27950,E-8080-2011
27951,B-9676-2008
27952,M-3657-2014
27953,N-8105-2018
27954,K-1483-2015
27955,C-3226-2015
27956,C-7449-2011
27957,G-4227-2011
27958,J-6933-2015
27959,O-4946-2016
27960,B-2867-2009
27961,K-7697-2017
27962,B-1370-2009
27963,F-7296-2015
27964,B-8985-2008
27965,D-6352-2016
27966,N-8482-2016
27967,B-4871-2014
27968,F-1938-2010
27969,A-6937-2009
27970,A-1276-2007
27971,D-1263-2017
27972,A-5671-2009
27973,A-4121-2011
27974,Q-8311-2017
27975,B-9104-2013
27976,E-3068-2011
27977,B-6858-2015
27978,J-3628-2014
27979,B-1673-2010
27980,B-9185-2017
27981,C-6872-2009
27982,O-5403-2018
27983,A-6550-2014
27984,F-1440-2011
27985,C-3132-2018
27986,C-6393-2013
27987,A-1197-2007
27988,B-3863-2016
27989,F-4091-2014
27990,B-6828-2011
27991,K-6870-2014
27992,A-9663-2008
27993,F-5117-2016
27994,E-8065-2011
27995,D-4332-2013
27996,E-5829-2017
27997,N-6403-2018
27998,C-1152-2014
27999,W-3797-2017
28000,C-5093-2016
28001,C-5586-2009
28002,J-6344-2014
28003,K-4013-2013
28004,L-6850-2013
28005,Q-9133-2017
28006,N-3405-2017
28007,K-3418-2015
28008,L-3962-2017
28009,A-3170-2011
28010,C-9196-2017
28011,M-6043-2017
28012,J-5240-2015
28013,N-6509-2018
28014,I-2083-2016
28015,F-4294-2010
28016,A-6394-2012
28017,B-8361-2016
28018,C-9175-2017
28019,D-9397-2016
28020,C-4567-2016
28021,I-1849-2015
28022,B-3570-2013
28023,L-5586-2016
28024,F-4949-2015
28025,M-4752-2013
28026,L-8685-2018
28027,E-5557-2017
28028,G-5286-2016
28029,D-1834-2018
28030,E-1554-2012
28031,J-7705-2017
28032,H-6329-2012
28033,E-1903-2018
28034,L-7617-2017
28035,I-6180-2016
28036,D-9227-2011
28037,J-5305-2013
28038,F-1953-2010
28039,N-9050-2013
28040,G-9149-2012
28041,O-2423-2016
28042,A-4282-2011
28043,C-8261-2009
28044,C-3571-2013
28045,P-9612-2017
28046,H-8255-2016
28047,G-7941-2012
28048,F-9538-2011
28049,N-1962-2017
28050,A-3320-2011
28051,G-7563-2015
28052,B-7204-2008
28053,K-9331-2013
28054,F-1770-2011
28055,D-4626-2012
28056,E-3766-2012
28057,H-8530-2014
28058,N-4764-2018
28059,I-5323-2014
28060,A-6991-2015
28061,R-3393-2016
28062,C-1933-2012
28063,F-6257-2014
28064,E-6106-2015
28065,G-7075-2016
28066,H-2983-2012
28067,H-5593-2016
28068,N-4143-2016
28069,O-3591-2018
28070,V-9219-2017
28071,J-4034-2015
28072,D-4820-2018
28073,M-3895-2015
28074,H-4150-2016
28075,A-4200-2008
28076,A-9783-2013
28077,K-2308-2012
28078,C-6596-2017
28079,G-1693-2017
28080,M-5346-2013
28081,B-6321-2009
28082,A-7155-2013
28083,H-5348-2018
28084,H-7982-2014
28085,S-4556-2017
28086,N-8146-2018
28087,J-3388-2013
28088,J-7720-2012
28089,C-1221-2008
28090,F-8795-2017
28091,F-2500-2010
28092,M-8400-2014
28093,E-8526-2014
28094,K-4986-2013
28095,F-8331-2012
28096,Q-4629-2016
28097,A-1588-2013
28098,D-4433-2011
28099,A-7071-2012
28100,A-5837-2011
28101,B-6095-2011
28102,A-7715-2008
28103,E-3114-2017
28104,A-9647-2015
28105,V-9049-2017
28106,M-2395-2015
28107,B-3909-2009
28108,I-6942-2013
28109,O-4610-2017
28110,O-9174-2017
28111,C-9888-2013
28112,G-5959-2010
28113,B-6989-2008
28114,J-6032-2015
28115,F-5429-2012
28116,F-5251-2013
28117,D-8289-2014
28118,G-1706-2011
28119,D-1626-2012
28120,I-8366-2015
28121,A-1330-2013
28122,A-3221-2008
28123,C-4662-2018
28124,B-7074-2016
28125,A-5967-2008
28126,E-3071-2011
28127,F-1033-2015
28128,E-8532-2010
28129,N-4527-2018
28130,F-3100-2017
28131,A-5414-2012
28132,B-4862-2016
28133,B-4425-2008
28134,H-8369-2014
28135,J-8030-2016
28136,G-9608-2014
28137,B-2007-2009
28138,K-9425-2017
28139,D-1469-2014
28140,C-5745-2011
28141,O-9774-2017
28142,A-7700-2009
28143,C-6226-2009
28144,G-2830-2015
28145,O-7281-2018
28146,H-1932-2011
28147,D-6411-2015
28148,A-3250-2008
28149,B-3484-2008
28150,P-6365-2017
28151,C-7611-2016
28152,R-5442-2017
28153,P-3827-2018
28154,A-7119-2009
28155,G-9824-2011
28156,E-3105-2010
28157,M-3277-2013
28158,C-7880-2017
28159,B-2364-2010
28160,B-6967-2013
28161,R-7629-2017
28162,C-2311-2017
28163,D-8964-2014
28164,B-8710-2011
28165,A-6453-2015
28166,A-3100-2009
28167,A-3269-2008
28168,G-9619-2014
28169,A-1158-2007
28170,L-7076-2013
28171,D-5988-2014
28172,A-7983-2013
28173,I-2999-2013
28174,Q-6523-2016
28175,M-1468-2015
28176,E-6352-2013
28177,N-8557-2016
28178,F-3974-2011
28179,A-4695-2010
28180,P-3088-2017
28181,P-7141-2016
28182,L-2303-2014
28183,N-6704-2016
28184,B-9951-2011
28185,F-8018-2012
28186,D-9555-2013
28187,B-8112-2017
28188,G-1018-2011
28189,C-9123-2014
28190,B-2265-2009
28191,M-2343-2016
28192,P-3101-2018
28193,A-1798-2014
28194,K-3286-2013
28195,F-6557-2010
28196,K-6575-2013
28197,P-6536-2016
28198,J-5442-2013
28199,E-3430-2012
28200,A-8371-2013
28201,K-4773-2013
28202,C-8532-2011
28203,E-9392-2011
28204,I-6686-2016
28205,B-1108-2009
28206,C-7114-2008
28207,O-2843-2017
28208,B-5294-2011
28209,B-4866-2017
28210,D-7584-2016
28211,H-6438-2014
28212,E-6252-2018
28213,H-3464-2013
28214,B-3255-2009
28215,C-3114-2011
28216,I-9197-2017
28217,L-9362-2015
28218,G-4335-2017
28219,K-2521-2015
28220,A-4427-2012
28221,I-8694-2016
28222,P-1586-2016
28223,B-8435-2014
28224,H-1251-2012
28225,C-4302-2014
28226,J-2445-2015
28227,A-7895-2009
28228,A-7825-2009
28229,D-7475-2017
28230,P-2919-2015
28231,M-3091-2014
28232,K-6763-2012
28233,D-8786-2012
28234,C-4110-2009
28235,B-7146-2009
28236,O-8283-2017
28237,N-3136-2015
28238,K-4094-2012
28239,G-6970-2012
28240,M-9827-2013
28241,B-6148-2009
28242,D-2013-2009
28243,O-6315-2016
28244,P-4541-2016
28245,A-1325-2009
28246,A-2725-2008
28247,C-4027-2008
28248,D-1819-2018
28249,C-6740-2016
28250,A-6097-2010
28251,A-2383-2016
28252,A-7201-2008
28253,B-3533-2009
28254,R-9117-2017
28255,G-2240-2014
28256,H-4562-2017
28257,F-6469-2013
28258,D-5010-2009
28259,L-3986-2013
28260,D-3289-2012
28261,K-6262-2014
28262,M-4668-2017
28263,K-3147-2012
28264,E-5162-2013
28265,E-7208-2018
28266,G-7157-2011
28267,D-1826-2011
28268,N-4634-2014
28269,F-9191-2011
28270,E-6310-2017
28271,R-1978-2016
28272,C-7417-2014
28273,H-1274-2012
28274,F-9057-2010
28275,B-8372-2017
28276,E-8505-2010
28277,B-7250-2013
28278,B-1450-2009
28279,C-7092-2012
28280,O-7376-2017
28281,N-2573-2016
28282,B-4386-2015
28283,M-1993-2014
28284,N-4688-2014
28285,I-2546-2013
28286,A-1935-2009
28287,A-3298-2012
28288,A-7986-2013
28289,C-5552-2015
28290,G-1837-2010
28291,B-2352-2015
28292,N-9439-2018
28293,I-2227-2012
28294,I-1042-2012
28295,E-9075-2018
28296,A-1124-2007
28297,O-1806-2015
28298,I-9543-2014
28299,A-7407-2008
28300,M-8633-2016
28301,C-8848-2012
28302,I-3802-2012
28303,M-8447-2015
28304,L-6633-2014
28305,K-7772-2013
28306,D-8314-2018
28307,O-3219-2015
28308,N-1096-2017
28309,C-3533-2011
28310,F-5899-2010
28311,F-8350-2013
28312,L-7092-2015
28313,H-2720-2013
28314,N-8908-2014
28315,K-6177-2014
28316,C-2180-2014
28317,E-9255-2011
28318,C-6802-2014
28319,S-4072-2016
28320,N-7057-2017
28321,T-5821-2017
28322,F-3673-2010
28323,C-8293-2014
28324,E-3074-2011
28325,E-8113-2016
28326,A-8452-2008
28327,G-8051-2017
28328,H-3865-2016
28329,F-3550-2016
28330,A-2866-2010
28331,E-6788-2011
28332,A-8450-2009
28333,O-1416-2018
28334,E-7185-2010
28335,E-6332-2017
28336,B-8346-2017
28337,N-4068-2014
28338,P-3649-2015
28339,D-2543-2009
28340,S-9500-2017
28341,F-1266-2015
28342,Q-1172-2017
28343,B-1768-2008
28344,D-7527-2011
28345,K-4771-2013
28346,A-8903-2008
28347,A-8833-2009
28348,E-4706-2015
28349,A-3492-2008
28350,F-6650-2015
28351,E-2759-2010
28352,E-9199-2010
28353,H-5818-2012
28354,B-4110-2008
28355,A-5235-2009
28356,F-2744-2014
28357,B-6000-2008
28358,Q-2620-2017
28359,J-3768-2013
28360,P-5799-2015
28361,J-8585-2012
28362,E-8972-2017
28363,D-6965-2012
28364,L-9023-2017
28365,A-9810-2012
28366,C-8547-2018
28367,A-7567-2009
28368,E-9860-2016
28369,F-8813-2014
28370,F-4324-2014
28371,H-2780-2013
28372,B-7148-2009
28373,G-9542-2016
28374,G-4884-2012
28375,C-6960-2011
28376,C-3586-2009
28377,L-7545-2013
28378,B-6914-2009
28379,H-1377-2016
28380,L-9164-2016
28381,K-9652-2013
28382,L-1776-2017
28383,B-7722-2009
28384,D-1098-2009
28385,I-1036-2014
28386,A-3318-2009
28387,B-8342-2008
28388,H-9243-2013
28389,A-5841-2009
28390,E-8089-2013
28391,E-8009-2010
28392,N-5025-2016
28393,B-9574-2011
28394,O-4940-2016
28395,H-8375-2015
28396,C-6350-2009
28397,F-1727-2010
28398,D-3836-2012
28399,A-1357-2007
28400,G-7942-2012
28401,N-4594-2014
28402,B-5270-2017
28403,K-5291-2016
28404,O-5062-2016
28405,C-4691-2011
28406,E-8011-2010
28407,G-8447-2012
28408,F-6332-2012
28409,A-7160-2011
28410,M-2573-2015
28411,D-9655-2018
28412,E-6740-2010
28413,J-3132-2013
28414,H-4888-2013
28415,B-1881-2012
28416,B-4483-2015
28417,B-2561-2014
28418,C-5345-2017
28419,C-6537-2012
28420,E-5126-2013
28421,I-8970-2018
28422,I-4978-2014
28423,A-4396-2009
28424,C-9206-2017
28425,P-1799-2015
28426,F-6507-2010
28427,D-2815-2012
28428,G-7110-2011
28429,H-6596-2016
28430,G-5053-2017
28431,B-1584-2017
28432,E-2849-2016
28433,G-9968-2014
28434,A-5919-2016
28435,F-6003-2012
28436,A-9455-2009
28437,B-7459-2009
28438,F-4847-2011
28439,B-3500-2009
28440,J-6366-2015
28441,E-5589-2011
28442,A-7148-2010
28443,E-5052-2013
28444,A-9269-2008
28445,C-3577-2008
28446,B-4606-2008
28447,F-4964-2011
28448,A-7013-2011
28449,C-4253-2016
28450,J-2621-2014
28451,N-4551-2013
28452,F-7335-2016
28453,B-1074-2008
28454,L-7831-2014
28455,F-4987-2012
28456,A-5701-2009
28457,A-1754-2015
28458,H-3017-2012
28459,E-8421-2012
28460,G-1569-2012
28461,I-6672-2013
28462,C-2750-2008
28463,U-9244-2017
28464,E-9426-2011
28465,I-8893-2014
28466,D-4849-2016
28467,U-4529-2017
28468,B-5383-2015
28469,O-1952-2018
28470,C-5295-2012
28471,I-4313-2015
28472,E-5245-2018
28473,B-3383-2014
28474,M-3674-2013
28475,D-4646-2012
28476,B-7336-2008
28477,E-2945-2015
28478,A-8821-2009
28479,C-9960-2014
28480,J-7293-2012
28481,Q-2738-2015
28482,K-4428-2013
28483,D-1962-2009
28484,A-4199-2012
28485,L-1699-2018
28486,B-8128-2014
28487,J-3486-2017
28488,M-2689-2014
28489,R-9853-2016
28490,I-5274-2012
28491,A-2293-2014
28492,B-3222-2011
28493,K-6989-2015
28494,A-5837-2009
